case_id,ticker,company_name,source_type,asset_type,source_url,source_domain,rights_status,blocked_reason,next_action,provenance_hash
emr_2022_q4,EMR,Emerson Electric Co.,youtube,video,https://www.youtube.com/results?search_query=EMR+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:983485096c7e1117c787c49f9a83ba3e01c004c0fe85b0bb6f3fd37f94249a6c
emr_2022_q4,EMR,Emerson Electric Co.,vendor,transcript,licensed-vendor://blocked/EMR/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:1716706587db6997000947c9ae387b5d2baccfdb1fef11b1ecb04e7b679f04b9
mmm_2022_q4,MMM,3M Company,youtube,video,https://www.youtube.com/results?search_query=MMM+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:16d8174fabaee8fda7c31f293b63d7c82341f9fd36250e26ea508653be1ac43d
mmm_2022_q4,MMM,3M Company,vendor,transcript,licensed-vendor://blocked/MMM/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:a7bd6cf410f13b513d65e1255c155c24ee9f6c24944b816e54ad56129b018bde
itw_2022_q4,ITW,Illinois Tool Works Inc.,youtube,video,https://www.youtube.com/results?search_query=ITW+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:d2eb5f51d56aef295d41be9ea8e54568c70a1a96475f0cdbfd2056915ec2cd0a
itw_2022_q4,ITW,Illinois Tool Works Inc.,vendor,transcript,licensed-vendor://blocked/ITW/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:775e488bcfc58b32e5c56837981767c92f99ee1d2beced3e3e1e57f7a0604d50
ph_2022_q4,PH,Parker-Hannifin Corporation,youtube,video,https://www.youtube.com/results?search_query=PH+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:41126b239aeada58e039b17aa4b4a5b4591790b943441a14e7039543ec475977
ph_2022_q4,PH,Parker-Hannifin Corporation,vendor,transcript,licensed-vendor://blocked/PH/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:898925b76969c2680fd2400bea525201c7dfecdca5810c9fc38be3c22ec0b181
carr_2022_q4,CARR,Carrier Global Corporation,youtube,video,https://www.youtube.com/results?search_query=CARR+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:e8751adde172aae8ef4ef87c11336e353932e1ce5b05852ab6104eb0e2b3b5b6
carr_2022_q4,CARR,Carrier Global Corporation,vendor,transcript,licensed-vendor://blocked/CARR/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:8e5eb27794db8117cdd7ea9cf9090481d8a516ff434465800c0279e76467bf53
otis_2022_q4,OTIS,Otis Worldwide Corporation,youtube,video,https://www.youtube.com/results?search_query=OTIS+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:6ebbc0673cb336882b68d9b681e8f9aeb3d1db6560047918dfcde9a64e8efc7d
otis_2022_q4,OTIS,Otis Worldwide Corporation,vendor,transcript,licensed-vendor://blocked/OTIS/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:b8802df31ba7b040053ea3c0b5d3a4e5a7fe40cdba4529ccc4e98df69ffa35ad
ups_2022_q4,UPS,"United Parcel Service, Inc.",youtube,video,https://www.youtube.com/results?search_query=UPS+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:e73751a27203cb04fd8e597488d20863382700892c1a0f7ba5046d8a2c2fae60
ups_2022_q4,UPS,"United Parcel Service, Inc.",vendor,transcript,licensed-vendor://blocked/UPS/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:0f1fe4660f8995660b3c8798d67eb4b5fa83cde2d442bea879f11b4bcb131f20
fdx_2022_q4,FDX,FedEx Corporation,youtube,video,https://www.youtube.com/results?search_query=FDX+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:e950a7387418d43e52a16c9a4940d14cf983df8460b0fc7c0e4cd9422f733430
fdx_2022_q4,FDX,FedEx Corporation,vendor,transcript,licensed-vendor://blocked/FDX/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:153dacbe044fdd5d80e0b4e6c6b1e271259ca89c0ac66f4111b9b153b0580ba2
dal_2022_q4,DAL,"Delta Air Lines, Inc.",youtube,video,https://www.youtube.com/results?search_query=DAL+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:7d3635c4ce5dbb5ed33d3a95a059283fddfc25f0e4116800856870fbeefec0f6
dal_2022_q4,DAL,"Delta Air Lines, Inc.",vendor,transcript,licensed-vendor://blocked/DAL/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:88685d3573b5d1bbd5a5737e02526edd8caef4517f3cdac3e7dab3b568680a5e
unp_2022_q4,UNP,Union Pacific Corporation,youtube,video,https://www.youtube.com/results?search_query=UNP+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:af3b7c991026f2fc1c6620e0a82d36aa95944ecd7e0add9a16bf244c48f75507
unp_2022_q4,UNP,Union Pacific Corporation,vendor,transcript,licensed-vendor://blocked/UNP/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:44c925481cd60d0dd7696b0d6ebb16c101ebd4f08cfe7b58533339fca229a803
nsc_2022_q4,NSC,Norfolk Southern Corporation,youtube,video,https://www.youtube.com/results?search_query=NSC+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:51bcef4fc49c144be5f4c1faf5b5e306910e4140ce8a7948d16e497b37b8e385
nsc_2022_q4,NSC,Norfolk Southern Corporation,vendor,transcript,licensed-vendor://blocked/NSC/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:59c381387053093c9b1359d0b3c2ae28321e14a4048cd754c4ba241e77c00f90
hd_2022_q4,HD,"The Home Depot, Inc.",youtube,video,https://www.youtube.com/results?search_query=HD+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:af1e0c5cba733327214cd434c545721de075c8e1662157bae1c79396fdd40e71
hd_2022_q4,HD,"The Home Depot, Inc.",vendor,transcript,licensed-vendor://blocked/HD/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:7af06de3a2dc67e653a73197e233342a83daa4b1110fa4b203ef0cf29fa8206e
low_2022_q4,LOW,"Lowe's Companies, Inc.",youtube,video,https://www.youtube.com/results?search_query=LOW+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:3c3bb0519531909cee6e01b87aa77143c106486e76887b03b4d8a6d01bdb41ca
low_2022_q4,LOW,"Lowe's Companies, Inc.",vendor,transcript,licensed-vendor://blocked/LOW/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:fdc0021db60f115022402d29cd0c626297897c844ee6bcaa5e99e021e525d026
tgt_2022_q4,TGT,Target Corporation,youtube,video,https://www.youtube.com/results?search_query=TGT+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:9137a638656518f441d903db2996e9c8c2e89932bed6c5473cd454dcf418031b
tgt_2022_q4,TGT,Target Corporation,vendor,transcript,licensed-vendor://blocked/TGT/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:1d9285bc263aa573cdf64f38854ee4ad589b608473ac5f96dab9150d9c080278
kr_2022_q4,KR,The Kroger Co.,youtube,video,https://www.youtube.com/results?search_query=KR+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:21cb8c76e16f7dabb0cc65e00ea0881ae2e106624ef107b085da2fa12457c7db
kr_2022_q4,KR,The Kroger Co.,vendor,transcript,licensed-vendor://blocked/KR/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:0076580a9a977f48b49204c6a05d3dba9c82cb422231b38ac6669050151026bb
dg_2022_q4,DG,Dollar General Corporation,youtube,video,https://www.youtube.com/results?search_query=DG+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:95f5a3042341c034b45d2278b4b1347edb775495c6a6bc5a168c74fdd291f663
dg_2022_q4,DG,Dollar General Corporation,vendor,transcript,licensed-vendor://blocked/DG/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:cbb8fd2d997047a281a3bc3c51207a6121958981208cd94c4a289339505ba172
mcd_2022_q4,MCD,McDonald's Corporation,youtube,video,https://www.youtube.com/results?search_query=MCD+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:8d0f28a2cca950966504cd313b01e4e37639ed8d88a11b9aca2b9b41cf5cc436
mcd_2022_q4,MCD,McDonald's Corporation,vendor,transcript,licensed-vendor://blocked/MCD/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:bee03bfafa1a29ea15d3ade9cc979037b8e27568adc71b80eac2e17ee3d006e0
yum_2022_q4,YUM,"Yum! Brands, Inc.",youtube,video,https://www.youtube.com/results?search_query=YUM+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:b8ac6f20550a4ade9ecd5f041f8a54e7a551777a74b823bf693dd3bdeb110f48
yum_2022_q4,YUM,"Yum! Brands, Inc.",vendor,transcript,licensed-vendor://blocked/YUM/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:155498d084b23ece14d912385337f67848880908bee045ddffed1a1d8244e2bd
nke_2022_q4,NKE,"NIKE, Inc.",youtube,video,https://www.youtube.com/results?search_query=NKE+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:ef7ffbda56e3940ffbaa422310e05e8425c0fc8b07e2d98705d5f7a263b85c34
nke_2022_q4,NKE,"NIKE, Inc.",vendor,transcript,licensed-vendor://blocked/NKE/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:7f2ab6a6c7b91531a18d4dcdd901f3dfde9293bec936c5f6ff07b7931d938b56
dis_2022_q4,DIS,The Walt Disney Company,youtube,video,https://www.youtube.com/results?search_query=DIS+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:a005e2dfb442aafc94cb005c4a3da4a0fd18ce1a5dd901cf8695ee2fd072d02f
dis_2022_q4,DIS,The Walt Disney Company,vendor,transcript,licensed-vendor://blocked/DIS/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:9a0d25f0ae50f45b6c48949c450ac483d5c3125656fddd1eb8cefafde54c7fe6
ko_2022_q4,KO,The Coca-Cola Company,youtube,video,https://www.youtube.com/results?search_query=KO+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:b2e76a75a1d3ebf8eb056cd03f1b0d38584bc7382695b88fb38df055356e18df
ko_2022_q4,KO,The Coca-Cola Company,vendor,transcript,licensed-vendor://blocked/KO/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:858f32dde0896974d3bad68baa6eeadf351e274b00f5409c0fed6708014b6771
pg_2022_q4,PG,The Procter & Gamble Company,youtube,video,https://www.youtube.com/results?search_query=PG+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:2b7eb8b316d25c59fe34f9667617e33b48d1f41e20d3ea41aa05139e312b1bd5
pg_2022_q4,PG,The Procter & Gamble Company,vendor,transcript,licensed-vendor://blocked/PG/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:bae55f890830b456481d6ffbe968e818438f8d3f8e720e0e7e6318e6c210d162
cl_2022_q4,CL,Colgate-Palmolive Company,youtube,video,https://www.youtube.com/results?search_query=CL+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:8fd46b54ec71a413a20c8ba124c253c9e75688fea871c4eb7f535e3a56883777
cl_2022_q4,CL,Colgate-Palmolive Company,vendor,transcript,licensed-vendor://blocked/CL/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:f81a30d9c82ca8da955c2b9eb6bc0e00ed6c48f3b80aebca6c08e6f682696350
el_2022_q4,EL,The Estee Lauder Companies Inc.,youtube,video,https://www.youtube.com/results?search_query=EL+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:a9dd19d479a2d5d95ad19c4ef3bcd3991aa4d3368c6515e1c4568e60f5cfbd4d
el_2022_q4,EL,The Estee Lauder Companies Inc.,vendor,transcript,licensed-vendor://blocked/EL/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:8fbbb882ffc4dfd8a84c4f9b253c87a7dc7b8ddef4aabeb92d13a8e5ce9738e3
gis_2022_q4,GIS,"General Mills, Inc.",youtube,video,https://www.youtube.com/results?search_query=GIS+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:20c7777f0f4cd5f6ef60b97b62fd4435cb71f6e79527c0b098974624b258a928
gis_2022_q4,GIS,"General Mills, Inc.",vendor,transcript,licensed-vendor://blocked/GIS/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:a7b650db7227b50a43fcd35bdf2e6f9f0de8da9af668a46d12db6811ed9aa1a9
hsy_2022_q4,HSY,The Hershey Company,youtube,video,https://www.youtube.com/results?search_query=HSY+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:d2ddbccaf3e851be85d877b97b1cbdee4bf92a6516bb017b2ec69885a569e3ba
hsy_2022_q4,HSY,The Hershey Company,vendor,transcript,licensed-vendor://blocked/HSY/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:cdfa0515105e0439d908d4c61c1f842e29d03216841a8ee2bd87a99ff4411506
t_2022_q4,T,AT&T Inc.,youtube,video,https://www.youtube.com/results?search_query=T+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:fa4b7224af08e94df695758052f71b634eb4a99cd2df0bfeecbddc2eb4f3215b
t_2022_q4,T,AT&T Inc.,vendor,transcript,licensed-vendor://blocked/T/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:bb879e574b9b2da4245f6b2b33531277bc333c6d1907c494c142010e01dc2c6a
vz_2022_q4,VZ,Verizon Communications Inc.,youtube,video,https://www.youtube.com/results?search_query=VZ+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:4b46d3d264fb93a27595c86d0df25918963cbbd67975b8b83d35198cff7df3df
vz_2022_q4,VZ,Verizon Communications Inc.,vendor,transcript,licensed-vendor://blocked/VZ/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:eb8a095f47a4d3fc99f2846fc38018d1995fb8b2dbdeb2cabeca1df5d1a53f39
ibm_2022_q4,IBM,International Business Machines Corporation,youtube,video,https://www.youtube.com/results?search_query=IBM+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:2377818bb7185c5e61eb5c3fd5caf737148e579a813cc08d948ce5b4d0d36fc1
ibm_2022_q4,IBM,International Business Machines Corporation,vendor,transcript,licensed-vendor://blocked/IBM/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:3367beaa6bdb09522c2e58e17ede7daedc2f028e6b02d468a96dcf27b102eae4
orcl_2022_q4,ORCL,Oracle Corporation,youtube,video,https://www.youtube.com/results?search_query=ORCL+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:2404336ff68bc2941f27979d911d4a5bb598841a957e22cd1e37f6a449281fc5
orcl_2022_q4,ORCL,Oracle Corporation,vendor,transcript,licensed-vendor://blocked/ORCL/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:b333a907e6850f841f23148b0a5ec9e5b39a560f5414743609a7ed4af96198ff
crm_2022_q4,CRM,"Salesforce, Inc.",youtube,video,https://www.youtube.com/results?search_query=CRM+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:bb935253ae808ad3e6c85230e58b1d3551327eb094133cf89f024c7177b69ddc
crm_2022_q4,CRM,"Salesforce, Inc.",vendor,transcript,licensed-vendor://blocked/CRM/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:d76d6966ae7096f4f8de4944c5fba4bc227eab3ee3503f59d27b3cd63d52de9d
now_2022_q4,NOW,"ServiceNow, Inc.",youtube,video,https://www.youtube.com/results?search_query=NOW+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:47157fc2bbb061430b1d3e9ef0bd6087de1bdfc30e201d793e8d74b0266ea770
now_2022_q4,NOW,"ServiceNow, Inc.",vendor,transcript,licensed-vendor://blocked/NOW/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:b4f77821363deeb8ea61df5b5f6efeeacca404407ff39abe8538ac0de0d42a5e
acn_2022_q4,ACN,Accenture plc,youtube,video,https://www.youtube.com/results?search_query=ACN+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:5ce83c5a80528e8ecdbe023c779e339dbf4109e3273ec2b075b3cb35ef5660ee
acn_2022_q4,ACN,Accenture plc,vendor,transcript,licensed-vendor://blocked/ACN/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:e58af47fffe856ff28fc78e9cccfb7f1834bdc6051a185bd0254426491759101
dell_2022_q4,DELL,Dell Technologies Inc.,youtube,video,https://www.youtube.com/results?search_query=DELL+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:a3f0b303cc32665f016c08f67dcbc6c5c8b294de74bef1aaef13030db12a55e7
dell_2022_q4,DELL,Dell Technologies Inc.,vendor,transcript,licensed-vendor://blocked/DELL/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:08aa103d7b52c8390a64665506f13ff84fb35aafefeb5b3f89a1654d6c32af08
hpq_2022_q4,HPQ,HP Inc.,youtube,video,https://www.youtube.com/results?search_query=HPQ+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:48e5d02a572bb8159c0e9df07ebf933ac831c10feb7c5b12a65f217e24dc17e1
hpq_2022_q4,HPQ,HP Inc.,vendor,transcript,licensed-vendor://blocked/HPQ/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:355a4d882e97ca110dd277940ab61dfcfb9cde09d6342e64c7bea010186f0b9b
net_2022_q4,NET,"Cloudflare, Inc.",youtube,video,https://www.youtube.com/results?search_query=NET+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:71ef13ad08528709520eef76d8c84806316e0fe0d3ac00037daaf38cc3c7e1ff
net_2022_q4,NET,"Cloudflare, Inc.",vendor,transcript,licensed-vendor://blocked/NET/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:cde19713f832295284dcce81f4fe37564a0cbb860abe9b4dac49b83af93bf08e
snow_2022_q4,SNOW,Snowflake Inc.,youtube,video,https://www.youtube.com/results?search_query=SNOW+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:0e749f91f9d47a86e3e90c15d1ccf181aec464c5d8c1689e543aee6a4932d389
snow_2022_q4,SNOW,Snowflake Inc.,vendor,transcript,licensed-vendor://blocked/SNOW/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:ff13201b356f2c8f20d794013d0c23e19e6e5d3d72d29024c1821d4709f3a7a3
jpm_2021_q4,JPM,JPMorgan Chase & Co.,youtube,video,https://www.youtube.com/results?search_query=JPM+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:ea56be69040a6b5d232ee6e62e4a9ba9d464ef1fa40687d25c11b52750b8ec44
jpm_2021_q4,JPM,JPMorgan Chase & Co.,vendor,transcript,licensed-vendor://blocked/JPM/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:a7f96f5199b8a06cdd6336073bc7e4a771dfe64f196a35b930e7673ad283cda3
bac_2021_q4,BAC,Bank of America Corporation,youtube,video,https://www.youtube.com/results?search_query=BAC+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:18cf8e1bd3f437a239f94e2a546443b7ad1701dbde0ec8387edab734cbac9514
bac_2021_q4,BAC,Bank of America Corporation,vendor,transcript,licensed-vendor://blocked/BAC/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:70ac0223ab59ce8139e7aa77011b60c07565ee765edd2dcf764363b2148fd58f
c_2021_q4,C,Citigroup Inc.,youtube,video,https://www.youtube.com/results?search_query=C+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:8f2229bb59fecbd85744f967800bb915c20937f38a788bc7b41af27c7918a385
c_2021_q4,C,Citigroup Inc.,vendor,transcript,licensed-vendor://blocked/C/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:a373efe2d158542a72ca46dc2d4bd41ab6971a972f95561ccc2b68860811a021
wfc_2021_q4,WFC,Wells Fargo & Company,youtube,video,https://www.youtube.com/results?search_query=WFC+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:51744591de90c5b3fd72bf1546ba318523cfa294282947db30ce4792d52bd3f1
wfc_2021_q4,WFC,Wells Fargo & Company,vendor,transcript,licensed-vendor://blocked/WFC/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:dbd12ffb545bbf68dfc14c34fb79bd6a5f9c75794e0be94bd965156da4167e9f
gs_2021_q4,GS,"The Goldman Sachs Group, Inc.",youtube,video,https://www.youtube.com/results?search_query=GS+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:d3a517cfd3262185b96e3c1cf4f42793f38cde7dc20f990655b7ae085bfe3dfc
gs_2021_q4,GS,"The Goldman Sachs Group, Inc.",vendor,transcript,licensed-vendor://blocked/GS/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:b385655a5b148f1ace23c25fd3099f1aeba7a6ffb3639d1179d9eaeeaf6e35eb
ms_2021_q4,MS,Morgan Stanley,youtube,video,https://www.youtube.com/results?search_query=MS+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:1f77ce10f700cf3e56ba2d24109d6c5cfb5c3b240ba03f83846d010b37057a83
ms_2021_q4,MS,Morgan Stanley,vendor,transcript,licensed-vendor://blocked/MS/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:65de14f26682dd38e870118d96e159c30bff63bd590c6dbcf3b9a8802049aa68
bk_2021_q4,BK,The Bank of New York Mellon Corporation,youtube,video,https://www.youtube.com/results?search_query=BK+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:49dea2076bf7b1462a34c5b3bb58e313105bee03bbe1f22aaa45240a1bbea5de
bk_2021_q4,BK,The Bank of New York Mellon Corporation,vendor,transcript,licensed-vendor://blocked/BK/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:24db122961a012983984c5759e05bb9d3c77e7ba9c4e256a1583493852357ee9
stt_2021_q4,STT,State Street Corporation,youtube,video,https://www.youtube.com/results?search_query=STT+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:cff48156eb0ac3c83dedadee8bd01a58219e2562d94d1588b2597b85a4eb2330
stt_2021_q4,STT,State Street Corporation,vendor,transcript,licensed-vendor://blocked/STT/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:67cea60574d26d9f3c02d9a497bcf2f74c4696e295de4ed74cdb3581ebc9ae84
usb_2021_q4,USB,U.S. Bancorp,youtube,video,https://www.youtube.com/results?search_query=USB+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:f88f5c7a7837ad315635360bfb9f9d7a78d0ec9c4b759410745c38397996c4f5
